NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Change Rank,2009-2021 Change Percentile,2009-2021 % Change Rank,2009-2021 % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Change Rank,2011-2021 Change Percentile,2011-2021 % Change Rank,2011-2021 % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Change Rank,2013-2021 Change Percentile,2013-2021 % Change Rank,2013-2021 % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Change Rank,2015-2021 Change Percentile,2015-2021 % Change Rank,2015-2021 % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Change Rank,2016-2021 Change Percentile,2016-2021 % Change Rank,2016-2021 % Change Percentile
"Hendry County, Florida",051,12,39244.0,39084.0,38346.0,38363.0,38376.0,39439.0,3027.0,2797.0,2739.0,2921.0,2706.0,2642.0,195.0,0.49689124452145794,1587.0,49.42602040816326,1723.0,45.089285714285715,355.0,0.9083000716405776,1240.0,60.50366592285623,1400.0,55.40325151418553,1093.0,2.8503624889167023,939.0,70.10834926704908,1006.0,67.97323135755258,1076.0,2.804785861376846,891.0,71.66507481693728,936.0,70.2324100604903,1063.0,2.769960391911619,852.0,72.906717605858,901.0,71.34670487106017
"Hennepin County, Minnesota",053,27,1136224.0,1146195.0,1170623.0,1197776.0,1209265.0,1270283.0,101901.0,100279.0,102593.0,105057.0,105796.0,105218.0,134059.0,11.798641817106482,45.0,98.5969387755102,554.0,82.36607142857143,124088.0,10.826081076954619,38.0,98.82052916799489,396.0,87.4083519285942,99660.0,8.513415506102294,42.0,98.69343530911408,401.0,87.25302740599108,72507.0,6.053469096058017,37.0,98.8538681948424,463.0,85.29130850047756,61018.0,5.045874973641018,37.0,98.8538681948424,505.0,83.95415472779369
"Henrico County, Virginia",087,51,289171.0,303845.0,311314.0,318864.0,321921.0,331924.0,22255.0,22384.0,22607.0,22813.0,22530.0,23077.0,42753.0,14.784677578318718,186.0,94.10076530612244,415.0,86.7984693877551,28079.0,9.241224966677098,227.0,92.79566464775263,491.0,84.37998087344597,20610.0,6.6203254591826965,243.0,92.2880815806246,564.0,82.05863607393245,13060.0,4.0957900546941595,281.0,91.08564151544094,715.0,77.2683858643744,10003.0,3.10728408522587,305.0,90.32155364533588,833.0,73.51162050302452
"Henry County, Alabama",067,01,16580.0,17240.0,17308.0,17252.0,17187.0,17165.0,618.0,733.0,811.0,785.0,812.0,757.0,585.0,3.5283474065138654,1349.0,57.01530612244898,1289.0,58.92857142857143,-75.0,-0.4350348027842177,1624.0,48.262671342046545,1613.0,48.613324832642654,-143.0,-0.8262075340882857,1716.0,45.34735500318675,1664.0,47.0044614404079,-87.0,-0.5042893577556273,1690.0,46.227316141356255,1651.0,47.46895893027698,-22.0,-0.12800372374469626,1613.0,48.67876472461,1614.0,48.64692773002229
"Henry County, Georgia",151,13,182952.0,199115.0,206349.0,211512.0,214171.0,236615.0,11333.0,11526.0,11357.0,11746.0,12052.0,14795.0,53663.0,29.33173728628273,144.0,95.44005102040816,105.0,96.68367346938776,37500.0,18.833337518519457,172.0,94.54893210073318,147.0,95.34587185208798,30266.0,14.667383898153119,174.0,94.48693435309114,147.0,95.34735500318673,25103.0,11.868357350883162,163.0,94.84240687679083,138.0,95.63833174148361,22444.0,10.479476679849276,156.0,95.0652658389048,136.0,95.70200573065902
"Henry County, Illinois",073,17,49523.0,50465.0,50260.0,49883.0,49681.0,49412.0,2361.0,2638.0,2499.0,2409.0,2381.0,2525.0,-111.0,-0.22413827918340568,1919.0,38.839285714285715,1829.0,41.70918367346938,-1053.0,-2.086594669572972,2592.0,17.40516416958878,1910.0,39.145680586547655,-848.0,-1.6872264226024725,2514.0,19.917144678138943,1869.0,40.47163798597833,-471.0,-0.9442094501132647,2318.0,26.233683540273802,1781.0,43.33014963387456,-269.0,-0.5414544795797172,2129.0,32.25087551735116,1722.0,45.2085323145495
"Henry County, Indiana",065,18,47481.0,49105.0,49275.0,49146.0,48953.0,48857.0,2877.0,2774.0,2829.0,2754.0,2794.0,3187.0,1376.0,2.8980013057854803,1074.0,65.7844387755102,1378.0,56.0905612244898,-248.0,-0.5050402199368698,1869.0,40.452661778769524,1626.0,48.19891616193816,-418.0,-0.8483003551496671,2152.0,31.453154875717015,1669.0,46.845124282982795,-289.0,-0.5880437878972855,2076.0,33.93823623049984,1680.0,46.54568608723337,-96.0,-0.19610646947071375,1767.0,43.77586755810252,1631.0,48.1056988220312
"Henry County, Iowa",087,19,20078.0,20257.0,20188.0,20080.0,19941.0,20488.0,964.0,1162.0,1178.0,1178.0,1134.0,1170.0,410.0,2.0420360593684572,1434.0,54.30484693877551,1495.0,52.35969387755102,231.0,1.1403465468726948,1323.0,57.8578259483583,1360.0,56.67835511635321,300.0,1.4860313057261765,1237.0,60.61185468451242,1247.0,60.2931803696622,408.0,2.031872509960153,1157.0,63.19643425660617,1085.0,65.48869786692137,547.0,2.743092121759183,1063.0,66.189111747851,908.0,71.1238459089462
"Henry County, Kentucky",103,21,15842.0,15472.0,15425.0,15455.0,15528.0,15691.0,980.0,834.0,814.0,785.0,780.0,890.0,-151.0,-0.9531624794849147,1982.0,36.830357142857146,1950.0,37.85076530612245,219.0,1.415460186142714,1329.0,57.66656040803315,1313.0,58.17660184890022,266.0,1.7244732576985333,1262.0,59.81516889738687,1205.0,61.63161249203314,236.0,1.5270139113555459,1269.0,59.63069086278255,1201.0,61.79560649474689,163.0,1.0497166409067393,1353.0,56.95638331741484,1312.0,58.26170009551098
"Henry County, Missouri",083,29,22294.0,22305.0,22183.0,22034.0,21930.0,21884.0,1316.0,1200.0,1170.0,1184.0,1180.0,1242.0,-410.0,-1.8390598367273747,2275.0,27.487244897959183,2073.0,33.92857142857143,-421.0,-1.8874691773145047,2106.0,32.89767293592604,1877.0,40.19764105833599,-299.0,-1.347879006446373,1988.0,36.67941363926068,1792.0,42.92543021032505,-150.0,-0.6807660887719003,1815.0,42.24769181789239,1712.0,45.52690226042662,-46.0,-0.2097583219334287,1655.0,47.341610951926135,1634.0,48.01018783826807
"Henry County, Ohio",069,39,28976.0,28353.0,28164.0,28015.0,27890.0,27618.0,1654.0,1649.0,1532.0,1507.0,1525.0,1592.0,-1358.0,-4.686637217007183,2774.0,11.575255102040815,2489.0,20.66326530612245,-735.0,-2.5923182731986016,2384.0,24.035702900860695,1987.0,36.69110615237488,-546.0,-1.9386450788240306,2285.0,27.214786488209054,1923.0,38.75079668578712,-397.0,-1.41709798322327,2236.0,28.844317096466092,1894.0,39.73256924546323,-272.0,-0.9752599498027981,2134.0,32.09169054441261,1840.0,41.45176695319962
"Henry County, Tennessee",079,47,31567.0,32173.0,32293.0,32269.0,32291.0,32298.0,1773.0,1521.0,1545.0,1636.0,1668.0,1630.0,731.0,2.3157094434060888,1281.0,59.183673469387756,1450.0,53.79464285714286,125.0,0.38852453920990015,1398.0,55.46700669429391,1472.0,53.10806503028371,5.0,0.015483231660118335,1511.0,51.880178457616324,1514.0,51.78457616316125,29.0,0.08986953422789323,1496.0,52.40369309137217,1507.0,52.05348615090736,7.0,0.02167786689790674,1561.0,50.33428844317096,1569.0,50.07959248646928
"Henry County, Virginia",089,51,55480.0,54524.0,53451.0,52580.0,52209.0,51077.0,3241.0,2782.0,2612.0,2688.0,2585.0,2408.0,-4403.0,-7.9361932227829834,3077.0,1.913265306122449,2817.0,10.204081632653061,-3447.0,-6.3219866480815785,3034.0,3.315269365635958,2609.0,16.86324513866752,-2374.0,-4.441451048623978,2956.0,5.831739961759083,2387.0,23.964308476736775,-1503.0,-2.8585013313046748,2847.0,9.391913403374721,2217.0,29.449219993632603,-1132.0,-2.1682085464192036,2785.0,11.3658070678128,2142.0,31.83699458771092
"Herkimer County, New York",043,36,62439.0,64354.0,64428.0,64034.0,63558.0,60596.0,3862.0,3514.0,3427.0,3406.0,3421.0,3323.0,-1843.0,-2.951680840500326,2883.0,8.099489795918368,2243.0,28.50765306122449,-3758.0,-5.83957485160208,3049.0,2.8371055148230795,2545.0,18.903410902135796,-3832.0,-5.947724591792392,3063.0,2.421924792861695,2623.0,16.44359464627151,-3438.0,-5.369022706687076,3066.0,2.41961158866603,2655.0,15.504616364215218,-2962.0,-4.660310267786905,3056.0,2.737981534543139,2629.0,16.332378223495702
"Hernando County, Florida",053,12,166338.0,172079.0,173119.0,174809.0,176797.0,192128.0,7693.0,7671.0,7679.0,8089.0,8443.0,10092.0,25790.0,15.504575021943268,280.0,91.10331632653062,386.0,87.72321428571429,20049.0,11.651043997233824,295.0,90.62798852406758,354.0,88.74721071087026,19009.0,10.980308342816203,258.0,91.81007010834927,272.0,91.36392606755895,17319.0,9.90738463122609,227.0,92.80483922317732,200.0,93.66443807704553,15331.0,8.671527231796915,221.0,92.9958611907036,203.0,93.5689270932824
"Hertford County, North Carolina",091,37,23281.0,24469.0,24516.0,24368.0,24285.0,22010.0,1416.0,1425.0,1446.0,1405.0,1454.0,1328.0,-1271.0,-5.459387483355527,2745.0,12.5,2589.0,17.47448979591837,-2459.0,-10.0494503249009,2941.0,6.279885240675805,2909.0,7.299968122409946,-2506.0,-10.221895904715284,2974.0,5.25812619502868,2957.0,5.79987253027406,-2358.0,-9.676625082074853,2994.0,4.711875198981216,2979.0,5.1894301177968805,-2275.0,-9.36792258595841,3010.0,4.202483285577841,2992.0,4.775549188156638
"Hettinger County, North Dakota",041,38,2407.0,2495.0,2539.0,2621.0,2639.0,2502.0,127.0,112.0,137.0,131.0,147.0,180.0,95.0,3.9468217698379826,1681.0,46.42857142857143,1241.0,60.45918367346938,7.0,0.2805611222444826,1523.0,51.48230793751992,1489.0,52.56614599936245,-37.0,-1.4572666404096046,1556.0,50.44614404079031,1817.0,42.128744423199485,-119.0,-4.54025181228539,1748.0,44.38077045526902,2541.0,19.134033747214264,-137.0,-5.191360363774155,1860.0,40.8150270614454,2692.0,14.326647564469914
"Hickman County, Kentucky",105,21,4923.0,4905.0,4834.0,4720.0,4691.0,4529.0,197.0,294.0,219.0,171.0,108.0,163.0,-394.0,-8.00325005078204,2261.0,27.933673469387756,2823.0,10.012755102040815,-376.0,-7.665647298674827,2048.0,34.74657315906917,2738.0,12.751036021676763,-305.0,-6.309474555233763,1999.0,36.32887189292543,2676.0,14.754620777565327,-191.0,-4.046610169491527,1882.0,40.114613180515754,2458.0,21.776504297994272,-162.0,-3.4534214453208256,1916.0,39.03215536453359,2433.0,22.57242916268704
"Hickman County, Tennessee",081,47,23670.0,24556.0,24428.0,24283.0,24251.0,24848.0,1600.0,1538.0,1528.0,1443.0,1461.0,1797.0,1178.0,4.976763836079434,1120.0,64.31760204081633,1125.0,64.15816326530613,292.0,1.18911874898191,1279.0,59.26043991074275,1349.0,57.02900860694932,420.0,1.7193384640576292,1156.0,63.19311663479924,1207.0,61.5678776290631,565.0,2.326730634600338,1063.0,66.189111747851,1021.0,67.52626552053485,597.0,2.4617541544678545,1037.0,67.01687360713149,969.0,69.18178923909582
"Hickory County, Missouri",085,29,9022.0,9603.0,9499.0,9335.0,9267.0,8429.0,336.0,408.0,310.0,314.0,318.0,326.0,-593.0,-6.572821990689426,2425.0,22.70408163265306,2715.0,13.456632653061224,-1174.0,-12.225346245964808,2644.0,15.7475294867708,2995.0,4.558495377749442,-1070.0,-11.264343615117378,2633.0,16.12492033142129,2990.0,4.748247291268324,-906.0,-9.705409748259243,2632.0,16.236867239732568,2980.0,5.157593123209169,-838.0,-9.042840185604838,2656.0,15.472779369627506,2983.0,5.062082139446036
"Hidalgo County, New Mexico",023,35,5001.0,4953.0,4834.0,4643.0,4531.0,4214.0,284.0,468.0,315.0,220.0,242.0,224.0,-787.0,-15.736852629474107,2550.0,18.71811224489796,3071.0,2.1045918367346936,-739.0,-14.920250353321219,2391.0,23.81255977048135,3054.0,2.67771756455212,-620.0,-12.825817128671913,2353.0,25.04780114722753,3031.0,3.4416826003824093,-429.0,-9.239715701055351,2275.0,27.602674307545367,2959.0,5.826170009551098,-317.0,-6.996248068858968,2194.0,30.18147086914995,2871.0,8.62782553326966
"Hidalgo County, Texas",215,48,702697.0,757453.0,790646.0,819217.0,828334.0,865677.0,50634.0,53587.0,54066.0,54652.0,55488.0,61454.0,162980.0,23.193495916447638,34.0,98.94770408163265,167.0,94.70663265306123,108224.0,14.287883208595131,48.0,98.50175326745298,255.0,91.90309212623525,75031.0,9.48983489450399,52.0,98.37476099426387,351.0,88.84639898024218,46460.0,5.671269028840964,66.0,97.93059535179879,497.0,84.20885068449539,37343.0,4.5082056271986914,74.0,97.6758993950971,570.0,81.88475007959248
"Highland County, Ohio",071,39,42384.0,43631.0,43395.0,43170.0,43109.0,43162.0,2795.0,2533.0,2359.0,2357.0,2382.0,2534.0,778.0,1.8355983389958475,1265.0,59.693877551020414,1529.0,51.275510204081634,-469.0,-1.074923792716187,2158.0,31.240038253108064,1724.0,45.07491233662735,-233.0,-0.5369282175365808,1873.0,40.344168260038245,1606.0,48.85277246653919,-8.0,-0.018531387537645827,1536.0,51.130213307863734,1530.0,51.321235275389995,53.0,0.12294416479157189,1498.0,52.340019102196756,1549.0,50.71633237822349
"Highland County, Virginia",091,51,2399.0,2354.0,2276.0,2244.0,2230.0,2229.0,69.0,25.0,33.0,34.0,75.0,96.0,-170.0,-7.086285952480198,2008.0,36.00127551020408,2753.0,12.244897959183673,-125.0,-5.310110450297367,1704.0,45.71246413771119,2464.0,21.48549569652534,-47.0,-2.065026362038669,1574.0,49.87253027405991,1950.0,37.890376035691524,-15.0,-0.6684491978609652,1557.0,50.4616364215218,1707.0,45.68608723336517,-1.0,-0.04484304932735883,1578.0,49.79305953517988,1587.0,49.50652658389048
"Highlands County, Florida",055,12,97738.0,98985.0,98275.0,98328.0,98862.0,101174.0,4708.0,4227.0,4267.0,4522.0,4592.0,4948.0,3436.0,3.515521086987672,778.0,75.22321428571429,1290.0,58.89668367346938,2189.0,2.2114461787139383,804.0,74.4022951864839,1196.0,61.90627988524068,2899.0,2.949885525311635,665.0,78.84002549394519,993.0,68.38750796685787,2846.0,2.894394272231704,604.0,80.80229226361033,905.0,71.21935689270933,2312.0,2.3386134207278753,641.0,79.62432346386501,991.0,68.48137535816619
"Hill County, Montana",041,30,16434.0,16092.0,16301.0,16523.0,16529.0,16297.0,1184.0,1045.0,1118.0,1158.0,1155.0,1087.0,-137.0,-0.8336375806255347,1964.0,37.40433673469388,1930.0,38.48852040816326,205.0,1.2739249316430445,1340.0,57.31590691743704,1335.0,57.475294867708,-4.0,-0.024538371879023746,1521.0,51.56150414276609,1523.0,51.497769279796046,-226.0,-1.3677903528414914,1961.0,37.5994906080866,1882.0,40.114613180515754,-232.0,-1.403593683828419,2062.0,34.38395415472779,1967.0,37.40846864056033
"Hill County, Texas",217,48,35279.0,35033.0,35051.0,34923.0,34901.0,35686.0,2069.0,1900.0,1927.0,1907.0,1902.0,1897.0,407.0,1.1536608180503949,1435.0,54.27295918367348,1621.0,48.34183673469388,653.0,1.8639568406930707,1113.0,64.5521198597386,1247.0,60.28052279247689,635.0,1.811645887421176,1058.0,66.31612492033142,1192.0,62.04588910133844,763.0,2.1848065744638268,977.0,68.92709328239415,1053.0,66.50748169372811,785.0,2.249219220079657,962.0,69.40464820120981,1012.0,67.81279847182427
"Hillsborough County, Florida",057,12,1167116.0,1219331.0,1257913.0,1302884.0,1323059.0,1444359.0,92821.0,90394.0,93435.0,98686.0,101555.0,108837.0,277243.0,23.754536824103177,14.0,99.58545918367348,158.0,94.9936224489796,225028.0,18.455038049553394,18.0,99.45808096907874,151.0,95.21836149187122,186446.0,14.821851749683802,13.0,99.61759082217974,143.0,95.47482472912682,141475.0,10.858602914764482,12.0,99.64979305953517,163.0,94.84240687679083,121300.0,9.168147452230023,11.0,99.68163005412289,180.0,94.30117796879975
"Hillsborough County, New Hampshire",011,33,402576.0,400243.0,402017.0,403972.0,404948.0,420504.0,25573.0,24521.0,24990.0,25575.0,26166.0,29046.0,17928.0,4.453320615237866,360.0,88.55229591836735,1189.0,62.11734693877551,20261.0,5.06217472885222,286.0,90.9148868345553,841.0,73.2228243544788,18487.0,4.598561752363706,264.0,91.61886551943913,782.0,75.11153601019758,16532.0,4.092362837028318,236.0,92.51830627188792,717.0,77.20471187519898,15556.0,3.8414808814958956,219.0,93.05953517987902,689.0,78.09614772365488
"Hillsdale County, Michigan",059,26,46300.0,46832.0,46463.0,46178.0,46024.0,45673.0,2696.0,2390.0,2338.0,2383.0,2394.0,2404.0,-627.0,-1.354211663066951,2443.0,22.130102040816325,1994.0,36.44770408163265,-1159.0,-2.4748035531260704,2632.0,16.130060567421104,1965.0,37.3924131335671,-790.0,-1.700277640272907,2470.0,21.319311663479922,1875.0,40.280433397068194,-505.0,-1.0935943522889735,2344.0,25.405921680993316,1814.0,42.2795288124801,-351.0,-0.7626455762210993,2245.0,28.557784145176697,1785.0,43.20280165552372
"Hinds County, Mississippi",049,28,248782.0,245891.0,246300.0,245874.0,244596.0,230772.0,19446.0,18387.0,18577.0,18494.0,18744.0,17121.0,-18010.0,-7.239269722086005,3129.0,0.25510204081632654,2766.0,11.830357142857142,-15119.0,-6.148659365328535,3132.0,0.19126554032515142,2588.0,17.532674529805547,-15528.0,-6.3045066991473835,3134.0,0.15933715742511154,2674.0,14.818355640535371,-15102.0,-6.142170379950707,3137.0,0.1591849729385546,2739.0,12.830308818847499,-13824.0,-5.651768630721676,3137.0,0.1591849729385546,2746.0,12.607449856733524
"Hinsdale County, Colorado",053,08,554.0,731.0,809.0,874.0,856.0,858.0,80.0,34.0,35.0,31.0,39.0,44.0,304.0,54.87364620938629,1516.0,51.69005102040817,14.0,99.58545918367348,127.0,17.373461012311896,1396.0,55.53076187440229,166.0,94.74019764105833,49.0,6.056860321384416,1446.0,53.95156150414277,619.0,80.30592734225621,-16.0,-1.830663615560646,1559.0,50.39796243234639,1985.0,36.83540273798153,2.0,0.2336448598130758,1572.0,49.98408150270615,1521.0,51.607768226679404
"Hitchcock County, Nebraska",087,31,2858.0,2910.0,2884.0,2879.0,2866.0,2630.0,88.0,142.0,137.0,143.0,117.0,106.0,-228.0,-7.977606717984608,2082.0,33.641581632653065,2821.0,10.076530612244898,-280.0,-9.621993127147766,1914.0,39.01817022633089,2887.0,8.001275103602168,-254.0,-8.807212205270453,1916.0,38.97386870618228,2889.0,7.966857871255577,-249.0,-8.648836401528303,2006.0,36.16682585163961,2936.0,6.5584208850684504,-236.0,-8.234473133286812,2069.0,34.161095192613814,2944.0,6.303724928366762
"Hocking County, Ohio",073,39,28857.0,29400.0,29268.0,28914.0,28690.0,28180.0,1796.0,1608.0,1497.0,1445.0,1463.0,1633.0,-677.0,-2.34605121807534,2481.0,20.918367346938776,2149.0,31.505102040816325,-1220.0,-4.149659863945576,2668.0,14.982467325470195,2252.0,28.243544788014024,-1088.0,-3.717370507038409,2644.0,15.77437858508604,2258.0,28.075207138304652,-734.0,-2.5385626340181267,2533.0,19.38872970391595,2147.0,31.677809614772368,-510.0,-1.7776228651097958,2417.0,23.081821076090417,2046.0,34.89334606813117
"Hockley County, Texas",219,48,22359.0,22929.0,23115.0,23322.0,23377.0,21670.0,1328.0,1479.0,1516.0,1539.0,1598.0,1417.0,-689.0,-3.081533163379402,2491.0,20.59948979591837,2260.0,27.965561224489793,-1259.0,-5.490863099132104,2688.0,14.344915524386357,2491.0,20.62480076506216,-1445.0,-6.251351935972316,2784.0,11.312938177182918,2668.0,15.009560229445507,-1652.0,-7.083440528256579,2883.0,8.245781598217128,2834.0,9.805794333014964,-1707.0,-7.302049022543522,2929.0,6.781279847182425,2894.0,7.895574657752308
"Hodgeman County, Kansas",083,20,1960.0,1944.0,1946.0,1939.0,1919.0,1851.0,31.0,71.0,90.0,116.0,101.0,46.0,-109.0,-5.561224489795913,1914.0,38.99872448979592,2606.0,16.932397959183675,-93.0,-4.783950617283949,1654.0,47.306343640420785,2366.0,24.60949952183615,-95.0,-4.881808838643376,1651.0,47.41873804971319,2475.0,21.159974506054812,-88.0,-4.538421866941722,1694.0,46.099968163005414,2540.0,19.165870741801974,-68.0,-3.543512245961433,1702.0,45.845272206303726,2450.0,22.031200254695957
"Hoke County, North Carolina",093,37,42410.0,45718.0,48842.0,51075.0,51853.0,52169.0,3867.0,4245.0,4489.0,4744.0,4890.0,4365.0,9759.0,23.011082291912288,500.0,84.08801020408163,170.0,94.6109693877551,6451.0,14.11041602869767,526.0,83.26426522154925,260.0,91.7437041759643,3327.0,6.811760370173214,620.0,80.27405991077119,537.0,82.91905672402804,1094.0,2.141948115516401,885.0,71.85609678446355,1065.0,66.12543775867557,316.0,0.6094150772375739,1209.0,61.54091053804521,1416.0,54.950652658389046
"Holmes County, Florida",059,12,19065.0,20003.0,19864.0,19635.0,19569.0,19622.0,1234.0,1343.0,1241.0,1210.0,1231.0,1361.0,557.0,2.9215840545502303,1360.0,56.66454081632652,1373.0,56.25,-381.0,-1.904714292856069,2052.0,34.619062798852404,1881.0,40.07013069811922,-242.0,-1.2182843334675786,1894.0,39.67495219885277,1762.0,43.881453154875715,-13.0,-0.06620830150242396,1549.0,50.71633237822349,1537.0,51.09837631327603,53.0,0.2708365271603119,1498.0,52.340019102196756,1507.0,52.05348615090736
"Holmes County, Mississippi",051,28,20481.0,19372.0,18931.0,18772.0,18547.0,17243.0,1458.0,1153.0,1087.0,1138.0,1106.0,1170.0,-3238.0,-15.809774913334307,3037.0,3.188775510204082,3072.0,2.072704081632653,-2129.0,-10.990088787941355,2899.0,7.618744022951865,2949.0,6.02486452024227,-1688.0,-8.91659183350061,2837.0,9.623964308476737,2897.0,7.711918419375398,-1529.0,-8.145109737907518,2859.0,9.00986946832219,2907.0,7.481693728112067,-1304.0,-7.030786650132093,2832.0,9.869468322190384,2875.0,8.500477554918815
"Holmes County, Ohio",075,39,41452.0,42264.0,42841.0,43436.0,43702.0,44166.0,3182.0,2745.0,2659.0,2710.0,2794.0,2986.0,2714.0,6.547331853710325,871.0,72.25765306122449,946.0,69.86607142857143,1902.0,4.500283929585458,847.0,73.03155881415366,904.0,71.21453618106472,1325.0,3.092831633248516,885.0,71.82919056724027,975.0,68.96112173358827,730.0,1.6806335758357216,995.0,68.35402737981534,1168.0,62.84622731614136,464.0,1.061736304974592,1105.0,64.85195797516714,1307.0,58.420885068449536
"Holt County, Missouri",087,29,4937.0,4910.0,4771.0,4615.0,4537.0,4295.0,229.0,247.0,236.0,234.0,231.0,198.0,-642.0,-13.003848490986424,2453.0,21.81122448979592,3025.0,3.571428571428571,-615.0,-12.52545824847251,2301.0,26.681542875358623,3003.0,4.303474657315907,-476.0,-9.976944036889545,2211.0,29.572976418100698,2945.0,6.182281708094328,-320.0,-6.933911159263273,2132.0,32.15536453358803,2822.0,10.187838268067495,-242.0,-5.333921093233418,2079.0,33.84272524673671,2714.0,13.626233683540272
"Holt County, Nebraska",089,31,10258.0,10437.0,10435.0,10398.0,10360.0,10175.0,201.0,452.0,471.0,445.0,426.0,577.0,-83.0,-0.8091245856892137,1895.0,39.60459183673469,1921.0,38.775510204081634,-262.0,-2.5102998946057276,1886.0,39.91074274784826,1973.0,37.13739241313357,-260.0,-2.491614758025873,1921.0,38.81453154875717,2028.0,35.404716379859785,-223.0,-2.1446432006155036,1952.0,37.886023559376,2061.0,34.4157911493155,-185.0,-1.7857142857142905,1974.0,37.185609678446355,2047.0,34.86150907354346
"Honolulu County, Hawaii",003,15,902564.0,944287.0,964678.0,984178.0,986999.0,1015167.0,70898.0,71788.0,75597.0,80201.0,78166.0,76733.0,112603.0,12.475901985897963,56.0,98.24617346938776,518.0,83.5140306122449,70880.0,7.506192502914888,88.0,97.22664966528531,619.0,80.29964934650941,50489.0,5.233767122293664,101.0,96.81325685149777,698.0,77.78840025493945,30989.0,3.148719032532732,128.0,95.9567016873607,865.0,72.49283667621776,28168.0,2.8539036007128704,119.0,96.24323463865011,883.0,71.91977077363897
"Hood County, Texas",221,48,49360.0,50569.0,51756.0,53171.0,54217.0,60521.0,2328.0,2493.0,2505.0,2519.0,2595.0,3109.0,11161.0,22.61142625607779,470.0,85.04464285714286,178.0,94.35586734693877,9952.0,19.68004113191877,432.0,86.26075868664329,128.0,95.95154606311763,8765.0,16.935234562176362,413.0,86.8706182281708,105.0,96.68578712555768,7350.0,13.823324744691657,394.0,87.48806112702961,100.0,96.84813753581662,6304.0,11.627349355368244,400.0,87.29703915950334,114.0,96.40241961158867
"Hood River County, Oregon",027,41,21316.0,21962.0,22427.0,22749.0,22842.0,23915.0,1186.0,1450.0,1316.0,1355.0,1411.0,1420.0,2599.0,12.192719084255966,883.0,71.875,531.0,83.09948979591837,1953.0,8.89263272925962,840.0,73.254701944533,525.0,83.29614281160345,1488.0,6.6348597672448495,844.0,73.1357552581262,560.0,82.18610579987254,1166.0,5.125500021978979,860.0,72.65202164915632,563.0,82.10760904170647,1073.0,4.697487085193952,848.0,73.03406558420885,546.0,82.64883794969755
"Hooker County, Nebraska",091,31,661.0,718.0,703.0,681.0,669.0,714.0,25.0,14.0,16.0,31.0,28.0,31.0,53.0,8.018154311649006,1742.0,44.483418367346935,806.0,74.33035714285714,-4.0,-0.5571030640668551,1539.0,50.97226649665285,1636.0,47.880140261396235,11.0,1.5647226173541862,1499.0,52.26258763543659,1231.0,60.80305927342257,33.0,4.8458149779735615,1489.0,52.62655205348615,590.0,81.24801018783828,45.0,6.726457399103136,1505.0,52.117160140082774,348.0,88.95256287806431
"Hoonah-Angoon Census Area, Alaska",105,02,2042.0,2029.0,2141.0,2128.0,2107.0,2327.0,153.0,144.0,101.0,95.0,91.0,166.0,285.0,13.956904995102848,1531.0,51.21173469387755,442.0,85.9375,298.0,14.687037949728921,1272.0,59.48358304112209,247.0,92.1581128466688,186.0,8.68752919196638,1315.0,58.12619502868069,391.0,87.5717017208413,199.0,9.351503759398504,1306.0,58.45272206303726,226.0,92.83667621776505,220.0,10.441385856668251,1288.0,59.02578796561605,139.0,95.6064947468959
"Hopewell city, Virginia",670,51,22933.0,22562.0,22429.0,22279.0,22332.0,23020.0,1808.0,1697.0,1574.0,1507.0,1476.0,1811.0,87.0,0.37936597915666503,1689.0,46.1734693877551,1738.0,44.6109693877551,458.0,2.029961882811815,1194.0,61.97003506534906,1223.0,61.0455849537775,591.0,2.6349814971688534,1076.0,65.74251115360103,1038.0,66.95347355003187,741.0,3.3260020647246202,989.0,68.54504934734162,836.0,73.41610951926138,688.0,3.080780942145789,1004.0,68.06749442852595,837.0,73.38427252467366
"Hopkins County, Kentucky",107,21,46234.0,46921.0,46810.0,46518.0,46359.0,45432.0,2877.0,2778.0,2768.0,2707.0,2819.0,2835.0,-802.0,-1.7346541506250812,2562.0,18.335459183673468,2055.0,34.50255102040816,-1489.0,-3.173419151339485,2760.0,12.04972904048454,2086.0,33.535224737009884,-1378.0,-2.9438154240546854,2760.0,12.077756532823454,2122.0,32.409177820267686,-1086.0,-2.33458016251773,2710.0,13.753581661891118,2101.0,33.14231136580707,-927.0,-1.9996117258784696,2694.0,14.262973575294492,2098.0,33.2378223495702
