Year,state,county,NAME,Total_Population,Educational Attainment for the Population 25 Years and Over_Estimate!!Total: (B15003_001E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Bachelor's degree (B15003_022E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Master's degree (B15003_023E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Professional school degree (B15003_024E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Doctorate degree (B15003_025E),Median_Earnings_for_Total_25plus_Population,Median_Earnings_Less_Than_HS,Median_Earnings_HS,Median_Earnings_Some_College,Median_Earnings_Bachelors_Degree,Median_Earnings_Postgraduate,Pct_With_Bachelors_Degree,State_Abbrev,Region
2023,29,027,"Callaway County, Missouri",44541,30990,5320,2046,292,202,44173,30764,39235,42742,56121,58958,25.363020329138433,MO,Midwest
2023,29,029,"Camden County, Missouri",43416,33359,5298,2016,485,361,36876,20867,32327,35801,54842,55911,24.46116490302467,MO,Midwest
2023,29,031,"Cape Girardeau County, Missouri",82180,53041,11495,4701,983,788,44493,29513,36550,40125,52942,57423,33.87379574291586,MO,Midwest
2023,29,033,"Carroll County, Missouri",8459,5964,736,377,55,39,40429,32500,40035,39013,43125,54792,20.238095238095237,MO,Midwest
2023,29,035,"Carter County, Missouri",5269,3568,250,226,0,0,32472,25833,31798,34091,-666666666,51510,13.340807174887892,MO,Midwest
2023,29,037,"Cass County, Missouri",109393,75203,14178,6144,917,457,53567,37772,45063,54286,62023,69721,28.849912902410807,MO,Midwest
2023,29,039,"Cedar County, Missouri",14440,9996,1097,551,74,53,35080,38074,24616,36447,45447,42238,17.757102841136454,MO,Midwest
2023,29,041,"Chariton County, Missouri",7406,5172,643,329,25,5,38155,14643,33614,35550,55688,42424,19.37354988399072,MO,Midwest
2023,29,043,"Christian County, Missouri",91229,61825,12400,5900,1106,732,49306,31862,41016,45397,56045,69980,32.572583906186814,MO,Midwest
2023,29,045,"Clark County, Missouri",6680,4675,411,123,17,22,36095,-666666666,32000,36532,45125,61458,12.256684491978609,MO,Midwest
2023,29,047,"Clay County, Missouri",255566,174748,41232,16892,3153,1642,54330,37198,42041,51270,66060,74242,36.00556229541969,MO,Midwest
2023,29,049,"Clinton County, Missouri",21259,14795,2204,867,213,79,46844,33261,45900,45613,49391,58626,22.73065224738087,MO,Midwest
2023,29,051,"Cole County, Missouri",76924,53251,12605,5568,1149,630,47120,28987,39477,39979,54536,66358,37.46784097951212,MO,Midwest
2023,29,053,"Cooper County, Missouri",16835,11562,1818,705,70,186,42377,30250,37640,41857,47038,57961,24.03563397336101,MO,Midwest
2023,29,055,"Crawford County, Missouri",22890,16141,1443,500,98,19,40292,37578,37348,40164,43400,62227,12.762530202589678,MO,Midwest
2023,29,057,"Dade County, Missouri",7627,5551,634,166,27,17,34717,28750,33438,35519,32232,54375,15.204467663484056,MO,Midwest
2023,29,059,"Dallas County, Missouri",17344,12044,901,721,125,35,38928,36094,35283,45374,40896,46311,14.795748920624376,MO,Midwest
2023,29,061,"Daviess County, Missouri",8449,5688,621,341,74,11,40100,29167,36272,40718,45781,60735,18.40717299578059,MO,Midwest
2023,29,063,"DeKalb County, Missouri",11176,8227,844,322,29,24,47226,28984,41292,41330,65988,53904,14.817065759085937,MO,Midwest
2023,29,065,"Dent County, Missouri",14506,10259,1154,586,62,57,37899,27128,35917,36044,39406,56485,18.120674529681256,MO,Midwest
2023,29,067,"Douglas County, Missouri",11850,8471,915,247,118,35,39275,33125,35657,40492,41059,67848,15.523550938496046,MO,Midwest
2023,29,069,"Dunklin County, Missouri",27795,18350,1140,956,124,99,37295,31155,34964,39797,41067,53348,12.637602179836513,MO,Midwest
2023,29,071,"Franklin County, Missouri",105316,73755,11088,4399,1052,394,48167,30971,42535,48174,57803,65294,22.958443495356246,MO,Midwest
2023,29,073,"Gasconade County, Missouri",14774,10708,1361,506,93,27,39115,32188,34821,38265,51484,51625,18.556219648860665,MO,Midwest
2023,29,075,"Gentry County, Missouri",6224,4219,565,229,28,42,39043,31406,35081,38092,49833,53864,20.478786442284903,MO,Midwest
2023,29,077,"Greene County, Missouri",301121,198758,40646,16954,4536,2317,43355,28257,36668,39146,52119,63743,32.42787711689592,MO,Midwest
2023,29,079,"Grundy County, Missouri",9822,6621,703,285,51,14,39414,14205,35833,39944,45919,48500,15.903942002718622,MO,Midwest
2023,29,081,"Harrison County, Missouri",8198,5579,602,325,27,26,35434,31734,32044,35850,38583,46875,17.565872020075282,MO,Midwest
2023,29,083,"Henry County, Missouri",22194,15686,1615,793,82,40,38837,31455,31796,39706,53451,53244,16.129032258064516,MO,Midwest
2023,29,085,"Hickory County, Missouri",8501,6437,571,190,11,0,29203,25417,28201,28517,45556,60813,11.993164517632437,MO,Midwest
2023,29,087,"Holt County, Missouri",4254,3105,417,178,36,5,39682,37500,35378,41042,51786,50673,20.483091787439612,MO,Midwest
2023,29,089,"Howard County, Missouri",10141,6508,1078,528,74,141,41688,34107,39810,36389,56364,64110,27.98094652735095,MO,Midwest
2023,29,091,"Howell County, Missouri",40168,27344,2990,1255,244,301,36213,28469,32317,36252,40248,60496,17.517554125219426,MO,Midwest
2023,29,093,"Iron County, Missouri",9482,6864,788,348,83,38,36473,-666666666,32161,41038,37443,60402,18.312937062937063,MO,Midwest
2023,29,095,"Jackson County, Missouri",717021,488711,102813,44078,11349,5268,49219,30568,39330,45013,63116,74622,33.456991964576204,MO,Midwest
2023,29,097,"Jasper County, Missouri",123532,81223,14034,4790,945,656,39617,25049,35945,37607,45572,60052,25.14681801952649,MO,Midwest
2023,29,099,"Jefferson County, Missouri",228227,159108,25515,9672,1251,1136,50761,30530,42822,49977,63043,75101,23.615405887824622,MO,Midwest
2023,29,101,"Johnson County, Missouri",54331,32170,5572,2789,368,633,45394,44405,39642,42159,49061,59976,29.101647497668637,MO,Midwest
2023,29,103,"Knox County, Missouri",3760,2510,244,141,39,0,36728,-666666666,36140,41250,40375,45531,16.89243027888446,MO,Midwest
2023,29,105,"Laclede County, Missouri",36245,24584,2523,1083,182,61,37300,27179,34138,37303,45051,78607,15.656524568825253,MO,Midwest
2023,29,107,"Lafayette County, Missouri",32974,22971,3783,1357,242,227,46419,33445,41441,48554,55785,54043,24.417744112141396,MO,Midwest
2023,29,109,"Lawrence County, Missouri",38392,25537,2732,1205,226,74,40567,30637,38008,42310,47083,65822,16.591612170576028,MO,Midwest
2023,29,111,"Lewis County, Missouri",9945,6313,723,287,27,7,40647,-666666666,35080,39738,48409,49205,16.5373039759227,MO,Midwest
2023,29,113,"Lincoln County, Missouri",61636,41568,5586,1872,110,95,50605,38720,46253,50140,61831,71096,18.434853733641262,MO,Midwest
2023,29,115,"Linn County, Missouri",11850,8176,1031,541,36,33,41586,41827,40287,41250,50347,49063,20.070939334637966,MO,Midwest
2023,29,117,"Livingston County, Missouri",14330,10108,1189,438,126,98,41216,29539,38690,40317,43606,61518,18.31222793826672,MO,Midwest
2023,29,119,"McDonald County, Missouri",23492,15617,1423,557,100,16,35623,34415,30033,39323,41010,50972,13.421271691105845,MO,Midwest
2023,29,121,"Macon County, Missouri",15163,10488,1347,431,105,55,39357,38250,35115,39870,45361,51731,18.47826086956522,MO,Midwest
2023,29,123,"Madison County, Missouri",12665,8769,922,385,29,8,35376,27891,34383,35400,36846,48250,15.326719124187479,MO,Midwest
2023,29,125,"Maries County, Missouri",8435,6129,544,426,11,0,39497,40982,34137,38071,43306,47052,16.005873715124817,MO,Midwest
2023,29,127,"Marion County, Missouri",28493,19284,3049,1517,330,68,41274,28170,37267,37801,51694,55615,25.741547396805643,MO,Midwest
2023,29,129,"Mercer County, Missouri",3501,2380,317,87,16,7,41080,-666666666,40724,39773,43583,47500,17.941176470588236,MO,Midwest
2023,29,131,"Miller County, Missouri",25081,17348,2409,1017,160,53,40535,33045,37392,35649,48248,63537,20.976481438782567,MO,Midwest
2023,29,133,"Mississippi County, Missouri",12079,8531,823,300,60,17,37034,28750,35719,40574,45192,46429,14.066346266557261,MO,Midwest
2023,29,135,"Moniteau County, Missouri",15303,10300,1207,531,8,25,42958,39479,40384,41205,53408,61944,17.194174757281555,MO,Midwest
2023,29,137,"Monroe County, Missouri",8672,6169,816,219,20,16,40547,34857,39594,40538,45956,49250,17.36099854109256,MO,Midwest
2023,29,139,"Montgomery County, Missouri",11422,7997,934,332,35,18,43066,38750,40802,47958,50438,45952,16.493685131924472,MO,Midwest
2023,29,141,"Morgan County, Missouri",21430,15093,1495,569,136,49,37134,36101,32246,40663,41667,53472,14.900947459086995,MO,Midwest
2023,29,143,"New Madrid County, Missouri",16041,11053,770,596,76,23,37509,30966,36693,37395,47532,54115,13.254320094092101,MO,Midwest
2023,29,145,"Newton County, Missouri",59490,40242,6004,2091,740,422,41034,29435,34779,40699,50423,73988,23.003329854380993,MO,Midwest
2023,29,147,"Nodaway County, Missouri",20959,12529,1896,1025,97,189,45877,41719,41905,42098,50862,54306,25.596615851225156,MO,Midwest
2023,29,149,"Oregon County, Missouri",8704,6126,456,309,81,38,34193,28281,32477,31125,36776,51250,14.430297094351943,MO,Midwest
2023,29,151,"Osage County, Missouri",13379,9056,1610,428,86,123,48339,32477,43770,46603,59080,67545,24.812279151943464,MO,Midwest
2023,29,153,"Ozark County, Missouri",8773,6650,480,299,17,27,32387,17390,33542,27625,52188,38955,12.37593984962406,MO,Midwest
2023,29,155,"Pemiscot County, Missouri",15232,9972,842,349,73,9,36300,16778,32205,37704,50789,46458,12.765744083433614,MO,Midwest
2023,29,157,"Perry County, Missouri",18947,13112,2068,663,112,49,40717,36083,35703,40446,51486,58977,22.05613178767541,MO,Midwest
2023,29,159,"Pettis County, Missouri",43205,28676,3154,1673,309,206,40466,30047,33528,43175,49067,58403,18.628818524201424,MO,Midwest
2023,29,161,"Phelps County, Missouri",44948,28307,4652,2897,582,798,42546,27734,36124,39976,41871,71326,31.5434344861695,MO,Midwest
2023,29,163,"Pike County, Missouri",17623,12278,1282,635,94,28,44193,35093,43688,41575,48690,47750,16.606939240918717,MO,Midwest
2023,29,165,"Platte County, Missouri",108751,74825,21131,9539,2259,1191,58028,35600,38737,49574,70725,83539,45.59973270965586,MO,Midwest
2023,29,167,"Polk County, Missouri",32109,21052,2640,1093,290,402,40635,30045,32925,38022,62343,56861,21.019380581417444,MO,Midwest
2023,29,169,"Pulaski County, Missouri",53850,29423,5264,2147,411,386,44239,30677,35121,43760,51623,71577,27.896543520375218,MO,Midwest
2023,29,171,"Putnam County, Missouri",4675,3406,464,164,26,3,42200,37500,34737,41186,63313,54821,19.28948913681738,MO,Midwest
2023,29,173,"Ralls County, Missouri",10394,7521,856,411,37,14,41759,31875,40750,36766,56618,65543,17.52426539024066,MO,Midwest
2023,29,175,"Randolph County, Missouri",24524,17133,2204,578,63,84,38715,23214,33575,37365,51406,57660,17.095663339753692,MO,Midwest
2023,29,177,"Ray County, Missouri",23149,16208,1816,427,102,92,47852,31364,45093,49831,53503,55625,15.0357847976308,MO,Midwest
2023,29,179,"Reynolds County, Missouri",6058,4484,535,123,18,16,35975,40182,35756,32019,36641,48750,15.43264942016057,MO,Midwest
2023,29,181,"Ripley County, Missouri",10755,7517,674,194,73,31,34195,17892,32433,31625,58508,59333,12.930690435013968,MO,Midwest
2023,29,183,"St. Charles County, Missouri",409830,283062,75830,35409,5089,3684,61515,37206,45585,52381,74779,89431,42.39777857854463,MO,Midwest
2023,29,185,"St. Clair County, Missouri",9451,6877,662,189,68,21,33801,31106,35982,31135,40750,52969,13.668750908826523,MO,Midwest
2023,29,186,"Ste. Genevieve County, Missouri",18551,13196,1481,723,113,113,41718,25779,35898,46124,58438,60096,18.414671112458322,MO,Midwest
2023,29,187,"St. Francois County, Missouri",66864,47054,4620,1990,568,343,39660,24055,34517,38889,51914,69517,15.983763335741914,MO,Midwest
2023,29,189,"St. Louis County, Missouri",996618,692473,184024,100247,23888,16798,55226,31803,36101,44382,70147,91651,46.927028201821585,MO,Midwest
2023,29,195,"Saline County, Missouri",23177,14750,2482,1010,232,116,40118,34688,39144,38451,40475,51464,26.033898305084747,MO,Midwest
2023,29,197,"Schuyler County, Missouri",4044,2620,191,64,10,14,37859,105764,26325,40956,59583,50357,10.648854961832061,MO,Midwest
2023,29,199,"Scotland County, Missouri",4698,2948,273,125,29,0,40620,43939,35250,31439,41961,54417,14.48439620081411,MO,Midwest
2023,29,201,"Scott County, Missouri",37967,25707,3719,1568,176,109,40585,31758,37421,37617,51442,51271,21.67503014743066,MO,Midwest
2023,29,203,"Shannon County, Missouri",7137,5129,469,225,44,9,37231,25313,37207,39068,32401,60508,14.564242542405927,MO,Midwest
2023,29,205,"Shelby County, Missouri",6011,4165,527,172,30,21,37454,26389,37891,36516,39955,48333,18.007202881152462,MO,Midwest
2023,29,207,"Stoddard County, Missouri",28547,20021,2198,906,133,42,39598,28320,35534,38658,59485,56186,16.377803306528147,MO,Midwest
2023,29,209,"Stone County, Missouri",31697,24642,3861,1261,298,245,35378,27075,32358,31688,52382,44450,22.989205421637855,MO,Midwest
2023,29,211,"Sullivan County, Missouri",5903,4147,376,185,14,34,40598,30000,37000,40994,47372,51094,14.685314685314685,MO,Midwest
2023,29,213,"Taney County, Missouri",56382,38820,6579,2231,615,427,34531,26991,30337,33862,39448,59635,25.378670788253476,MO,Midwest
2023,29,215,"Texas County, Missouri",24956,17735,1580,1047,109,58,35325,21604,33085,36307,41854,50052,15.754158443755285,MO,Midwest
2023,29,217,"Vernon County, Missouri",19713,13392,1485,599,234,97,36513,20942,35206,35463,36393,66928,18.0331541218638,MO,Midwest
2023,29,219,"Warren County, Missouri",36467,25145,3546,1089,135,154,47287,24242,37937,47592,64583,69338,19.582421952674487,MO,Midwest
2023,29,221,"Washington County, Missouri",23483,16388,1362,623,27,19,37431,28250,35888,37793,66855,60859,12.39321454722968,MO,Midwest
2023,29,223,"Wayne County, Missouri",10942,8035,607,222,48,4,32813,30664,26406,43750,37460,43636,10.964530180460486,MO,Midwest
2023,29,225,"Webster County, Missouri",39868,25730,3253,1247,162,133,41703,34808,37104,41208,49264,46740,18.63583365720948,MO,Midwest
2023,29,227,"Worth County, Missouri",1956,1398,176,41,18,11,33849,-666666666,36875,23000,42125,47143,17.59656652360515,MO,Midwest
2023,29,229,"Wright County, Missouri",18722,12419,1075,646,41,9,36668,34149,35981,36521,36483,51042,14.260407440212578,MO,Midwest
2023,29,510,"St. Louis city, Missouri",293109,212920,46762,25849,7212,5716,47416,29216,32627,40808,58586,70694,40.17424384745444,MO,Midwest
2023,30,001,"Beaverhead County, Montana",9590,6725,1645,500,130,113,38459,35917,36095,35000,43424,55662,35.5092936802974,MT,West
2023,30,003,"Big Horn County, Montana",12963,7482,957,460,120,25,40582,25833,31019,35586,54833,65101,20.876770916867148,MT,West
2023,30,005,"Blaine County, Montana",6997,4326,754,265,59,40,43697,40833,24329,41082,53021,63147,25.843735552473415,MT,West
2023,30,007,"Broadwater County, Montana",7310,5492,1173,252,22,0,50365,50625,44417,36326,62315,82991,26.347414420975966,MT,West
2023,30,009,"Carbon County, Montana",10877,8369,1514,831,98,91,38406,44063,37887,33443,50625,45038,30.278408411996654,MT,West
2023,30,011,"Carter County, Montana",1361,1020,167,36,2,2,33482,34219,28787,38333,31875,56250,20.294117647058822,MT,West
2023,30,013,"Cascade County, Montana",84601,58110,10618,4354,1161,566,44533,29412,38409,40661,56726,71258,28.736878334193772,MT,West
2023,30,015,"Chouteau County, Montana",5888,4150,673,220,25,21,39337,26250,36484,39259,43661,56250,22.626506024096386,MT,West
2023,30,017,"Custer County, Montana",11938,8602,1900,444,79,140,41553,24602,28856,42310,50159,70859,29.79539641943734,MT,West
2023,30,019,"Daniels County, Montana",1524,1137,239,47,15,12,40025,-666666666,39091,39559,45329,59821,27.52858399296394,MT,West
2023,30,021,"Dawson County, Montana",8874,6247,994,477,51,73,44548,19439,43688,34725,77422,66520,25.532255482631662,MT,West
2023,30,023,"Deer Lodge County, Montana",9512,7582,1177,348,69,95,38582,-666666666,25575,45379,56528,44135,22.276444209970983,MT,West
2023,30,025,"Fallon County, Montana",2817,1840,265,35,4,0,55332,58958,50788,60000,55560,-666666666,16.52173913043478,MT,West
2023,30,027,"Fergus County, Montana",11581,8483,1588,280,81,67,38044,16375,35366,36113,57694,60200,23.765177413650832,MT,West
2023,30,029,"Flathead County, Montana",108445,77668,18815,6193,1673,1306,43561,34167,37439,40643,51245,76304,36.03414533656075,MT,West
2023,30,031,"Gallatin County, Montana",122194,79165,26317,9791,2799,3163,53658,33099,45753,47083,59654,71123,53.142171414135035,MT,West
2023,30,033,"Garfield County, Montana",938,666,106,18,16,2,42143,-666666666,43750,37292,56250,-666666666,21.32132132132132,MT,West
2023,30,035,"Glacier County, Montana",13713,8319,876,543,75,8,37843,20300,30556,38549,37270,63487,18.055054694073807,MT,West
2023,30,037,"Golden Valley County, Montana",840,670,96,27,1,3,30602,31250,31250,18958,38500,62500,18.955223880597014,MT,West
2023,30,039,"Granite County, Montana",3419,2568,679,62,40,21,35747,-666666666,35792,33350,46528,59375,31.230529595015575,MT,West
2023,30,041,"Hill County, Montana",16260,10023,1852,507,64,141,40420,23583,32100,38272,65353,62159,25.581163324353987,MT,West
2023,30,043,"Jefferson County, Montana",12501,9184,1946,711,209,135,44682,42344,40000,39031,52350,72194,32.676393728223,MT,West
2023,30,045,"Judith Basin County, Montana",2053,1486,340,48,24,8,36522,36033,25625,42500,35938,87500,28.263795423956932,MT,West
2023,30,047,"Lake County, Montana",32073,22595,4543,1593,430,329,38980,31379,33547,34522,45304,69244,30.515600796636424,MT,West
2023,30,049,"Lewis and Clark County, Montana",72580,51519,14352,5547,1311,846,51226,38145,40721,43474,58347,76387,42.81138997263145,MT,West
2023,30,051,"Liberty County, Montana",1968,1331,298,61,3,2,42727,21731,-666666666,38750,54063,65859,27.34785875281743,MT,West
2023,30,053,"Lincoln County, Montana",20656,15915,2005,566,225,76,37168,26679,34399,37852,46845,62386,18.045868677348412,MT,West
2023,30,055,"McCone County, Montana",1818,1362,219,66,6,0,44777,28438,42095,44886,49375,47708,21.365638766519822,MT,West
2023,30,057,"Madison County, Montana",8975,7063,1785,480,79,81,38750,30417,36683,35197,46620,60078,34.33385247062155,MT,West
2023,30,059,"Meagher County, Montana",1979,1531,342,79,12,4,37349,35455,33750,36354,55185,-666666666,28.543435662965383,MT,West
2023,30,061,"Mineral County, Montana",4796,3593,716,199,30,10,40044,26875,35233,40821,58789,43750,26.57946006123017,MT,West
2023,30,063,"Missoula County, Montana",119639,82294,23468,8997,3144,2159,46572,33049,40346,40427,47346,71145,45.8939898413007,MT,West
2023,30,065,"Musselshell County, Montana",5068,3812,628,186,16,6,36490,31000,40959,34727,36875,-666666666,21.93074501573977,MT,West
2023,30,067,"Park County, Montana",17484,13590,3592,1119,261,204,45144,35536,36985,44643,45714,73148,38.08682855040471,MT,West
2023,30,069,"Petroleum County, Montana",401,328,58,29,0,2,40000,-666666666,46250,35625,41875,-666666666,27.134146341463413,MT,West
2023,30,071,"Phillips County, Montana",4224,3032,480,62,70,13,43537,48073,31667,43333,48568,44808,20.613456464379947,MT,West
2023,30,073,"Pondera County, Montana",6012,4156,669,93,43,6,33874,-666666666,22891,36696,42604,64167,19.51395572666025,MT,West
2023,30,075,"Powder River County, Montana",1762,1344,207,105,6,21,46875,-666666666,42188,38269,55313,59934,25.223214285714285,MT,West
2023,30,077,"Powell County, Montana",7029,5528,765,233,53,1,31030,33580,19904,43894,54375,77621,19.03039073806078,MT,West
2023,30,079,"Prairie County, Montana",1251,953,113,75,3,0,40000,16083,30000,40104,58750,46696,20.041972717733472,MT,West
2023,30,081,"Ravalli County, Montana",45807,34537,6506,2735,476,569,40763,38452,36352,40327,43224,57550,29.78255204563222,MT,West
2023,30,083,"Richland County, Montana",11329,7568,1172,215,66,16,46544,41630,42972,43024,59015,54167,19.410676532769557,MT,West
2023,30,085,"Roosevelt County, Montana",10665,6138,860,286,48,25,42122,41250,32328,40269,54038,55500,19.859889214727925,MT,West
2023,30,087,"Rosebud County, Montana",8236,5163,634,275,32,34,40845,32188,31086,46793,43438,61250,18.884369552585706,MT,West
2023,30,089,"Sanders County, Montana",12936,9912,1532,422,124,59,30473,19528,29838,28385,39167,55863,21.559725585149312,MT,West
2023,30,091,"Sheridan County, Montana",3677,2645,466,100,40,46,42337,26629,29646,43935,50580,58839,24.650283553875237,MT,West
2023,30,093,"Silver Bow County, Montana",35589,24383,4438,1754,340,224,42190,34623,30754,37032,57928,70203,27.70782922527991,MT,West
2023,30,095,"Stillwater County, Montana",9052,6598,1396,358,65,145,50430,49500,39356,56298,47228,81250,29.76659593816308,MT,West
2023,30,097,"Sweet Grass County, Montana",3713,2640,442,123,10,34,44327,43194,46336,43550,38906,69028,23.068181818181817,MT,West
2023,30,099,"Teton County, Montana",6291,4301,783,279,48,3,36087,-666666666,26932,36042,40250,57045,25.877702859800046,MT,West
2023,30,101,"Toole County, Montana",5028,3630,457,214,22,88,39514,27567,38659,37615,62344,82054,21.515151515151516,MT,West
2023,30,103,"Treasure County, Montana",761,607,174,24,1,0,41942,36838,42500,40459,49135,120000,32.78418451400329,MT,West
2023,30,105,"Valley County, Montana",7540,5386,959,149,34,17,37273,-666666666,31696,42458,37250,58100,21.518752320831787,MT,West
2023,30,107,"Wheatland County, Montana",2049,1501,212,42,1,12,36333,-666666666,27014,36693,37045,105556,17.788141239173886,MT,West
2023,30,109,"Wibaux County, Montana",1148,782,164,33,5,0,48103,51563,43214,35417,54615,62917,25.831202046035806,MT,West
2023,30,111,"Yellowstone County, Montana",167340,115284,26806,7892,2701,1708,47924,29504,37441,43865,58639,76793,33.9223135907845,MT,West
2023,31,001,"Adams County, Nebraska",31034,20436,3626,1480,481,302,45000,26750,38025,40625,57933,71713,28.81679389312977,NE,Midwest
2023,31,003,"Antelope County, Nebraska",6302,4302,547,226,55,29,43510,35521,40159,46589,46761,55625,19.920966992096698,NE,Midwest
2023,31,005,"Arthur County, Nebraska",540,336,84,22,4,0,38750,-666666666,27500,43500,33571,62000,32.73809523809524,NE,Midwest
2023,31,007,"Banner County, Nebraska",657,524,123,43,4,1,42171,43450,54167,33125,48750,65625,32.63358778625954,NE,Midwest
2023,31,009,"Blaine County, Nebraska",385,301,66,11,0,0,36406,49375,29250,37250,51500,13750,25.58139534883721,NE,Midwest
2023,31,011,"Boone County, Nebraska",5366,3728,501,154,42,7,42698,26786,36583,38795,53333,61528,18.88412017167382,NE,Midwest
2023,31,013,"Box Butte County, Nebraska",10754,7412,1119,315,53,1,48793,40391,36734,49091,56750,77795,20.075553157042634,NE,Midwest
2023,31,015,"Boyd County, Nebraska",1704,1298,141,102,3,8,34464,37000,31667,35163,46964,-666666666,19.568567026194145,NE,Midwest
2023,31,017,"Brown County, Nebraska",2739,1967,267,107,9,34,35327,31196,32734,36750,38929,-666666666,21.199796644636503,NE,Midwest
2023,31,019,"Buffalo County, Nebraska",50323,31365,7132,2394,586,752,49949,39023,40383,42883,55165,81284,34.6373346086402,NE,Midwest
2023,31,021,"Burt County, Nebraska",6730,4769,897,277,44,9,41357,27552,36625,41101,45880,70833,25.72866429020759,NE,Midwest
2023,31,023,"Butler County, Nebraska",8413,5815,1134,254,64,15,53074,53405,45430,48712,60811,74167,25.227858985382632,NE,Midwest
2023,31,025,"Cass County, Nebraska",26963,18637,3828,1684,329,101,54046,29583,41919,52338,64732,75548,31.882813757579008,NE,Midwest
2023,31,027,"Cedar County, Nebraska",8344,5579,1019,286,48,41,47016,33011,40651,45190,54531,68882,24.98655673059688,NE,Midwest
2023,31,029,"Chase County, Nebraska",3639,2515,467,107,21,11,42024,29423,37656,42031,48333,77656,24.095427435387673,NE,Midwest
2023,31,031,"Cherry County, Nebraska",5468,3858,646,170,91,27,37656,-666666666,35250,35460,41313,73456,24.20943494038362,NE,Midwest
2023,31,033,"Cheyenne County, Nebraska",9478,6681,993,376,38,69,40721,40214,31828,39156,51010,74957,22.092501122586437,NE,Midwest
2023,31,035,"Clay County, Nebraska",6084,4186,649,196,82,30,47385,44318,37115,48484,51161,59671,22.861920688007643,NE,Midwest
2023,31,037,"Colfax County, Nebraska",10541,6535,667,161,71,22,49493,47711,56111,47219,50887,90288,14.093343534812547,NE,Midwest
2023,31,039,"Cuming County, Nebraska",8976,6048,1050,341,50,60,46146,53281,40074,43941,50691,64412,24.818121693121693,NE,Midwest
2023,31,041,"Custer County, Nebraska",10544,7318,1365,362,67,81,46834,34625,39056,45694,55379,73424,25.621754577753485,NE,Midwest
2023,31,043,"Dakota County, Nebraska",21331,13152,1518,349,107,15,43054,41151,43821,38891,59654,70357,15.123175182481752,NE,Midwest
2023,31,045,"Dawes County, Nebraska",8212,5093,931,540,127,193,40539,26605,24071,29775,53923,54884,35.165913999607305,NE,Midwest
2023,31,047,"Dawson County, Nebraska",24020,15395,2072,440,77,111,43852,38648,43644,42494,52877,63906,17.538161740824943,NE,Midwest
2023,31,049,"Deuel County, Nebraska",1865,1378,209,61,35,5,42643,31750,31528,39063,60865,-666666666,22.496371552975326,NE,Midwest
2023,31,051,"Dixon County, Nebraska",5561,3731,673,166,38,9,41512,36168,40585,42261,45556,78594,23.74698472259448,NE,Midwest
2023,31,053,"Dodge County, Nebraska",37146,24510,3459,1367,352,103,46853,42384,41632,44862,54620,71742,21.546307629538962,NE,Midwest
2023,31,055,"Douglas County, Nebraska",585461,383464,101823,41025,12315,6799,53967,35400,37886,46967,65140,82685,42.23655936411241,NE,Midwest
2023,31,057,"Dundy County, Nebraska",1811,1280,177,86,35,0,48388,36250,40682,45595,55833,58750,23.28125,NE,Midwest
2023,31,059,"Fillmore County, Nebraska",5551,4121,565,234,85,20,41664,27375,34570,40323,48258,63906,21.93642319825285,NE,Midwest
2023,31,061,"Franklin County, Nebraska",2868,2129,256,140,17,13,37548,50625,30288,39531,42946,-666666666,20.009394081728512,NE,Midwest
2023,31,063,"Frontier County, Nebraska",2562,1732,324,105,17,6,45859,85288,33950,41458,53056,63438,26.09699769053118,NE,Midwest
2023,31,065,"Furnas County, Nebraska",4605,3271,511,175,35,7,43623,41979,38750,42321,49125,60750,22.256190767349434,NE,Midwest
2023,31,067,"Gage County, Nebraska",21646,15189,2525,572,133,131,44841,35225,40269,43061,59391,73534,22.12785568503522,NE,Midwest
2023,31,069,"Garden County, Nebraska",1620,1246,173,72,13,0,32153,-666666666,27031,28971,61333,47344,20.70626003210273,NE,Midwest
2023,31,071,"Garfield County, Nebraska",1797,1273,303,68,45,0,41722,6667,24643,49000,45735,60694,32.67871170463472,NE,Midwest
2023,31,073,"Gosper County, Nebraska",1929,1458,289,94,23,14,48990,-666666666,47000,46458,58594,45833,28.80658436213992,NE,Midwest
2023,31,075,"Grant County, Nebraska",695,476,113,17,10,0,37604,-666666666,45536,37292,38750,38750,29.41176470588235,NE,Midwest
2023,31,077,"Greeley County, Nebraska",2211,1534,197,56,14,16,44107,-666666666,40625,48352,41607,59688,18.448500651890484,NE,Midwest
2023,31,079,"Hall County, Nebraska",62431,39989,5333,2437,430,243,45806,40824,41430,42919,53763,71346,21.11330615919378,NE,Midwest
2023,31,081,"Hamilton County, Nebraska",9438,6444,1382,407,71,46,47835,27500,40795,44045,52692,78162,29.577901924270638,NE,Midwest
2023,31,083,"Harlan County, Nebraska",3006,2122,364,106,34,9,50690,-666666666,46250,39964,54051,75278,24.17530631479736,NE,Midwest
2023,31,085,"Hayes County, Nebraska",854,640,88,9,5,0,35417,-666666666,35208,33750,36563,118000,15.9375,NE,Midwest
2023,31,087,"Hitchcock County, Nebraska",2601,1841,268,78,15,3,35612,44167,33068,30833,45357,60000,19.771863117870723,NE,Midwest
