Date,Day,Time,Time Zone,Wind (mph),Vis. (mi.),Weather,Sky Cond.,Air,Dwpt,Max.,Min.,Relative Humidity,Wind Chill (Â°F),Heat Index (Â°F),altimeter (in),sea level (mb),1 hr,3 hr,6 hr,Data Retrieval Date,Obs_Month,Obs_Year
2025-05-02,2,15:55,EDT,S  9,10.00,Partly Cloudy,SCT110,82.4,53.6,,,37%,,81,29.85,0.0,,,,2025-05-03,5,2025
2025-05-02,2,16:15,EDT,SW  8,10.00,Mostly Cloudy,SCT075 SCT095 BKN110,82.4,51.8,,,35%,,81,29.85,0.0,,,,2025-05-03,5,2025
2025-05-02,2,16:35,EDT,SE  8,10.00,Mostly Cloudy,SCT075 BKN085 BKN110,80.6,57.2,,,45%,,81,29.85,0.0,,,,2025-05-03,5,2025
2025-05-02,2,16:55,EDT,SE  7,10.00,Mostly Cloudy,SCT075 BKN095,78.8,57.2,,,48%,,80,29.85,0.0,,,,2025-05-03,5,2025
2025-05-02,2,17:15,EDT,SE  10,10.00,Partly Cloudy,SCT085 SCT110,80.6,59,,,48%,,81,29.85,0.0,,,,2025-05-03,5,2025
2025-05-02,2,17:35,EDT,SE  7,10.00,Partly Cloudy,SCT085 SCT100,78.8,55.4,,,45%,,79,29.84,0.0,,,,2025-05-03,5,2025
2025-05-02,2,17:55,EDT,SE  7,10.00,Partly Cloudy,SCT085,78.8,55.4,,,45%,,79,29.84,0.0,,,,2025-05-03,5,2025
2025-05-02,2,18:15,EDT,SE  8,10.00,Mostly Cloudy,BKN095 BKN120,80.6,55.4,,,42%,,81,29.83,0.0,,,,2025-05-03,5,2025
2025-05-02,2,18:35,EDT,SE  6,10.00,Mostly Cloudy,BKN095 BKN110,77,57.2,,,51%,,79,29.83,0.0,,,,2025-05-03,5,2025
2025-05-02,2,18:55,EDT,SE  5,10.00,Mostly Cloudy,BKN095,77,59,,,54%,,79,29.83,0.0,,,,2025-05-03,5,2025
2025-05-02,2,19:15,EDT,SE  5,10.00,Partly Cloudy,SCT095,75.2,57.2,,,54%,,78,29.83,0.0,,,,2025-05-03,5,2025
2025-05-02,2,19:35,EDT,SW  3,10.00,Light Rain,SCT070 BKN095 BKN120,73.4,60.8,,,65%,,,29.84,0.0,,,,2025-05-03,5,2025
2025-05-02,2,19:55,EDT,NE  3,4.00,Thunderstorm Heavy Rain in Vicinity,SCT023 BKN095 OVC120,71.6,60.8,,,69%,,,29.84,0.0,,,,2025-05-03,5,2025
2025-05-02,2,20:15,EDT,NW  15  G 22,5.00,Heavy Rain,SCT025 BKN065 OVC090,68,57.2,,,69%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,20:35,EDT,Calm,10.00,Thunderstorm,SCT022 BKN090 OVC110,62.6,60.8,,,94%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,20:55,EDT,Calm,10.00,Overcast,BKN090 OVC110,60.8,60.8,,,100%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,21:15,EDT,Calm,10.00,Overcast,BKN090 OVC120,60.8,60.8,,,100%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,21:35,EDT,Calm,10.00,Overcast,BKN090 OVC110,60.8,60.8,,,100%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,21:55,EDT,NW  5,10.00,Light Rain,OVC080,62.6,60.8,,,94%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,22:15,EDT,NW  3,10.00,Overcast,OVC080,62.6,60.8,,,94%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,22:35,EDT,Calm,10.00,Mostly Cloudy,BKN090,60.8,60.8,,,100%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,22:55,EDT,NW  3,7.00,Partly Cloudy,SCT090,60.8,60.8,,,100%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,23:15,EDT,Calm,4.00,Fog/Mist,CLR,62.6,60.8,,,94%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,23:35,EDT,Calm,7.00,Partly Cloudy,SCT095,60.8,60.8,,,100%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,23:55,EDT,Calm,7.00,Partly Cloudy,SCT110,60.8,59,,,94%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-03,3,00:15,EDT,Calm,7.00,Partly Cloudy,SCT090,62.6,59,,,88%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-03,3,00:35,EDT,Calm,10.00,Partly Cloudy,SCT110,60.8,59,,,94%,,,29.88,0.0,,,,2025-05-03,5,2025
